"Temp","NO3"
0.388524590163934,2.65617704528571
0.790348398760331,2.49268337811111
1.49061855670103,2.43597886746032
2.01955284552846,2.43641616050794
2.496,2.39177976857143
3.36480796187272,2.36441359025397
3.71757723577236,2.35352996953968
4.03371083731456,2.35550481425397
4.33852830826432,2.35281939519048
4.56190721649484,2.34826099444444
4.85647724415388,2.34155513946032
5.05962911742519,2.30737053595238
5.3284262295082,2.2904420502381
5.52399480207917,2.27785449530159
5.69620199480345,2.22406330963492
5.83357388316151,2.20004323926984
5.9069918699187,2.19752704425397
6.12254471544716,2.19273846161905
6.27990243902439,2.19454762344444
6.48500536417735,2.19370510004762
6.74851441241685,2.18820168468254
6.86544448024055,2.18017061412698
6.99782449082223,2.17425526398413
7.1270824742268,2.16549502665079
7.23826804123711,2.16481223315873
7.41031556449585,2.13429944176191
7.55160824742268,2.12358179063492
8.03947590310955,2.10203904731746
8.58223183303998,2.07482734290476
8.92919587628866,2.01202331787302
9.41216494845361,2.00274846377778
9.93179381443299,2.02563868301587
10.4089180327869,1.92205691350794
10.625,1.92319845304762
11.0239587628866,1.89738681720635
11.3564124556363,1.89614119438095
11.7445133946421,1.88756384693651
12.4244715447154,1.83455015390476
12.797837398374,1.8288508248254
12.9987317073171,1.82151447349206
13.1232520325203,1.81107184550794
13.5312378048781,1.7932823482381
13.8485192407248,1.76095556742857
14.1572567261755,1.7342986572381
14.2593402061856,1.7327163958254
14.4859163193683,1.73050270769841
14.724237771558,1.72716215107937
15.3866666666667,1.73635563265079
15.7690487804878,1.76024614792064
16.1433658536585,1.76316398714286
16.3861788617886,1.77017580395238
16.8890611755298,1.77131682530159
17.341737704918,1.76745130607937
17.6006691323471,1.77603340534921
17.7552682926829,1.77246770574603
17.9941194862261,1.80772336074603
18.2499723409605,1.80090931428571
18.368206185567,1.80174875360318
18.6248130081301,1.81000858179365
18.9632743273825,1.85385792392064
19.4255792682927,1.89645730014286
19.6369522357724,1.89180431577778
19.7716585365854,1.87743619507937
19.86893762495,1.87747619861905
20.2667903780069,1.85739322068254
20.4250517964857,1.82938170074603
20.5951382113821,1.56597998433333
20.7648873590349,1.54870167747619
20.9674951352792,1.42419081793651
21.1476804123711,1.40164811684127
21.3054681082893,1.40581949631746
21.434793814433,1.40438361584127
21.6505084234347,1.34099948660317
21.8553211382114,1.32057920577778
21.9089756097561,1.31773238387302
22.0966494845361,1.31279856953968
22.306640181041,1.3136611524127
22.4076391752577,1.29295099620635
22.5614634146341,1.28295887501587
22.9892268041237,1.33049032420635
23.8103861788618,1.18055760834921
23.9928815807011,1.17247246963492
24.262206185567,1.12755442169841
24.3799448220712,1.09055629907936
24.4774845360825,1.08228580544444
24.554152177258,1.08176934890476
24.7277398373984,1.07767979247619
24.867243902439,1.06431667842857
25.0152285642444,1.05954005260317
25.168355795826,1.05887749963492
25.3267010309278,1.05376264603175
25.6289211648674,1.0518612984127
26.1008524590164,1.04443220998413
26.3396733718884,1.04167199669841
26.4229105691057,1.04170176660317
26.5707723577236,1.04400168360317
26.7504390243902,1.04440367625397
26.9350162601626,1.04470745990476
27.1219857685009,1.04432366053968
27.2851087673039,1.04364744809524
28.8114754098361,1.04306820168254
