"sin_doy","PO4"
0.0026144519388586,0.0118114861989574
0.00348593282970453,0.0118148940964379
0.0627057518467627,0.0110648159600348
0.0653148443871723,0.0110627077179264
0.0670539924864321,0.0110512935157834
0.0679234904764134,0.0110518947031567
0.068792936879454,0.0110778755169418
0.0696623310352215,0.0110854447900376
0.0757465717424873,0.0111662941775268
0.077484418375037,0.011166576521865
0.0809594001815258,0.0111818937880104
0.0818279935637043,0.0112668484187663
0.0861700150743248,0.0112753482522444
0.0870382256796075,0.0111711918216044
0.0905104004644093,0.0112455067202433
0.0931138120761109,0.0111329360309875
0.095716587220397,0.0110059990920938
0.097451408271084,0.0107237735664639
0.100053083103142,0.010659749914567
0.100920156947464,0.0106587859064582
0.103520915961917,0.0106406733536056
0.108720293407025,0.0106472407978569
0.110452765669057,0.0106627770026064
0.113916698283215,0.0107134799522155
0.114782466785502,0.0107061170996235
0.115648148112111,0.0106943875543006
0.117379246608471,0.0107129378728642
0.118677325488397,0.0107054381175789
0.119975224100787,0.0107158425427165
0.124300022105319,0.0108483128453519
0.129486657156251,0.0110917354966696
0.131214755762083,0.0115457007312482
0.132942455744906,0.0121342544975384
0.137259927285024,0.011979886876629
0.138123111474922,0.0119895949551115
0.141574792654241,0.0139693329698813
0.146749075602252,0.014501288663481
0.147611069824949,0.014495537770055
0.153641853693771,0.0151792238039386
0.154502932724513,0.0151389746756444
0.161387285713812,0.0154376354633652
0.164826541406429,0.0158623108326093
0.165686044003259,0.0156075712293658
0.167404671035538,0.0157382357326962
0.168263794165714,0.0156814644207935
0.170840394182773,0.0156765600057921
0.173415826442421,0.0155874080886186
0.17470308257607,0.0155867201419056
0.180277802913383,0.0157072547770055
0.183705456187589,0.0156447927005502
0.189698644635059,0.0154189909368665
0.190554233353984,0.0154480427396467
0.193975134500516,0.0153317989878367
0.194829993107198,0.0153306257819288
0.195684703743227,0.0153795540920938
0.196539265759461,0.0162219013857515
0.197393678506873,0.0171724876962062
0.199102053599683,0.0171402334535187
0.200809747575587,0.0172051157080799
0.208487165661155,0.0170367219084854
0.212746843788345,0.0167643968158123
0.217853118354807,0.0165049822922097
0.21870358878783,0.0164348640891978
0.221254000889955,0.0166213952180299
0.222103803039456,0.0166466041899384
0.223802900638982,0.0166505781459187
0.225501318337949,0.0166747370338422
0.226350270612237,0.0167203652643664
0.233135645918529,0.0193063934789624
0.237370771864748,0.0192799855365934
0.239909598117256,0.0193472196677837
0.242446966706176,0.0195232396590956
0.244982586976196,0.0198427350153076
0.245827422466931,0.0194409766052294
0.246249746861055,0.0193677756973232
0.249204890990714,0.0196125763127301
0.251735911723471,0.0200950526535932
0.260160537305192,0.0201993453309751
0.263524852642907,0.0200598640306566
0.267725738804752,0.0195478385832196
0.271082688612222,0.019127297550784
0.27276008517637,0.0188312767123826
0.273598421569775,0.018816859957387
0.274855510253263,0.0188237069932978
0.276112181438922,0.0188589306147863
0.278624053978975,0.0191381179417484
0.279460922451239,0.0191595742116586
0.288652327652634,0.0200991168818005
0.289486607262484,0.0200717958160606
0.290320667011306,0.0200349858218526
0.292821520757874,0.0198302364343635
0.297817206539568,0.0198361927202019
0.29948063237223,0.0200155465009722
0.301143148399664,0.0200219365313806
0.304465430839108,0.0204220161693765
