"DO_mgl","NO3"
0.234020618556701,1.59628179693651
1.43846391752577,1.58454298584127
1.56571134020619,1.58251850580952
1.76836100183582,1.58142270431746
1.9367868852459,1.58079387953968
2.52475101626016,1.57413127395238
2.75958461131676,1.57165820342857
3.06966666666667,1.57121494449206
3.46181443298969,1.57145162525397
3.73660330578512,1.58033723019048
4.12737772659531,1.57075426363492
4.31716821724918,1.56651262049206
4.45043902439024,1.56539827671429
4.60769918699187,1.56390315173016
4.72463414634146,1.5630912928254
4.86018900343643,1.56612014652381
5.00628815690219,1.56971573130159
5.11082113821138,1.58144557571429
5.27883848797251,1.58747930625397
5.4,1.58676494957143
5.53773533885415,1.59161782538095
5.62655351192856,1.59359265426984
5.69910569105691,1.5875799122381
5.82062228979376,1.58739098501587
5.94969105691057,1.58770691628571
6.0145325203252,1.58780177647619
6.06804518192723,1.59100684006349
6.20825203252032,1.59067747255556
6.32273650539784,1.59923477409524
6.46918305255218,1.6034077324127
6.58474226804124,1.59964124771429
6.71663414634146,1.5950291942381
6.77852085832334,1.59573079333333
6.860086909614,1.59663095515873
6.90065979381443,1.59723692966667
7.0150406504065,1.59588067874603
7.09921951219512,1.59543489260317
7.17472271091563,1.59546211896825
7.33039930313589,1.61151830961905
7.50753505826585,1.6037911177619
7.6898969072165,1.6087732611746
7.80631367246916,1.61309307644444
7.90241237113402,1.615864758
7.98744715447154,1.63478647150794
8.07063505154639,1.64505138025397
8.18646008263361,1.65361125253968
8.31122950819672,1.65214543765079
8.37537886597938,1.65111249068254
8.50253658536585,1.65141688919048
8.55942276422764,1.65294699812698
8.60753726287263,1.65223875861905
8.64501862050879,1.653255016
8.69095081967213,1.65739947536508
8.84184362296748,1.67389956868254
8.98152479338843,1.68831809934921
9.12057110489138,1.69378775080952
9.30072131147541,1.69180710065079
9.47092942822871,1.67821178907937
9.58354178328669,1.67830572433333
9.69948780487805,1.6866012827619
9.75186991869919,1.689164656
9.82363037465426,1.68932359603175
9.96123298969072,1.69677182407937
10.0626381694745,1.70815613988889
10.1643807509254,1.71353250420635
10.2008762886598,1.71595062871429
10.2544715447154,1.72207849809524
10.339391967354,1.72656286004762
10.5474163104518,1.79033576520635
10.6967038690476,1.79515248133333
10.8076288659794,1.79620961569841
10.8972,1.79426841815873
11.005918699187,1.7958345774127
11.0865820517154,1.79660848198413
11.1787154471545,1.78429835519048
11.3436991869919,1.78659765852381
11.3929001183032,1.78951083755556
11.4622451596681,1.78731114819048
11.5412371134021,1.79564662852381
11.6488865979381,1.79571560353968
11.7180504567932,1.79505982580952
11.8463917525773,1.79628225688889
12.103175257732,1.80247566946032
12.1850564784053,1.80199634833333
12.3559614449753,1.80127373776191
12.4817251140781,1.80634955074603
12.7069130835638,1.80897798577778
12.7636260162602,1.80731070833333
12.8090138295197,1.80783791033333
12.9181853258697,1.80273921569841
13.0729208316673,1.79329874930159
13.241059470052,1.79422959015873
13.3325853658537,1.79431065447619
13.4463734965636,1.79497309231746
13.6148664782175,1.79530756239683
13.9229557455368,1.79505216957143
14.5983739837398,1.79243962646032
14.8781958762887,1.79690973730159
15.2379782753565,1.8515088325873
16.6060894308943,1.84208075266667
18.3073170731707,1.77242551406349
